PERIODO,ESTU_CONSECUTIVO,ESTU_TIPODOCUMENTO,ESTU_PAIS_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_MCPIO,ESTU_MCPIO_RESIDE,ESTU_CODDANE_COLE_TERMINO,ESTU_COD_COLE_MCPIO_TERMINO,ESTU_COD_DEPTO_PRESENTACION,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,INST_CARACTER_ACADEMICO,ESTU_NUCLEO_PREGRADO,ESTU_INST_DEPARTAMENTO,ESTU_INST_CODMUNICIPIO,ESTU_INST_MUNICIPIO,ESTU_PRGM_ACADEMICO,ESTU_PRGM_DEPARTAMENTO,ESTU_PRGM_CODMUNICIPIO,ESTU_PRGM_MUNICIPIO,ESTU_NIVEL_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_VALORMATRICULAUNIVERSIDAD,ESTU_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_HORASSEMANATRABAJA,ESTU_SNIES_PRGMACADEMICO,ESTU_PRIVADO_LIBERTAD,ESTU_NACIONALIDAD,ESTU_ESTUDIANTE,ESTU_GENERO,ESTU_COLE_TERMINO,ESTU_PAGOMATRICULAPADRES,ESTU_ESTADOINVESTIGACION,ESTU_FECHANACIMIENTO,ESTU_PAGOMATRICULAPROPIO,ESTU_TIPODOCUMENTOSB11,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,INST_ORIGEN,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_COMUNI_ESCRITA_DESEM,MOD_INGLES_DESEM,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT
20212,EK202120076197,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105360000024,05360,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,F,INSTITUCION EDUCATIVA CONCEJO MUNICIPAL,No,PUBLICAR,11/11/1991,Si,TI,Primaria completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,124,135,2,A2,147,133,130
20212,EK202120099704,CC,COLOMBIA,05,ANTIOQUIA,05002,ABEJORRAL,105002000047,05002,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,F,I. E. FUNDACION CELIA DUQUE DE DUQUE,Si,PUBLICAR,11/12/2000,No,CC,Secundaria (Bachillerato) incompleta,No,Si,Estrato 1,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,167,95,1,A2,194,154,171
20212,EK202120072717,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,305360000066,05360,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 21 y 30 horas,3729,N,COLOMBIA,ESTUDIANTE,F,INSTITUTO CRISTO REY,Si,PUBLICAR,18/02/1992,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,132,131,2,A2,135,152,104
20212,EK202120132587,CC,COLOMBIA,05,ANTIOQUIA,05604,REMEDIOS,305615001711,05615,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,F,COLEGIO COREDI - SEDE PRINCIPAL,Si,PUBLICAR,04/08/1997,Si,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,No,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,161,119,2,A2,115,160,128
20212,EK202120086020,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001000931,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,Si,No,Menos de 10 horas,3729,N,COLOMBIA,ESTUDIANTE,M,INST EDUC DIEGO ECHAVARRIA MISAS,No,PUBLICAR,19/02/2000,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,184,149,2,A2,161,142,149
20183,EK201830137356,CC,COLOMBIA,05,ANTIOQUIA,05079,BARBOSA,305887000650,05887,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,,5243,N,COLOMBIA,ESTUDIANTE,M,COLEGIO DE MARIA,Si,PUBLICAR,17/11/1984,Si,CC,,,,,,,,OFICIAL DEPARTAMENTAL,144,130,2,B1,126,173,99
20183,EK201830237074,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001001562,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,F,INST EDUC JAVIERA LONDOÑO,Si,PUBLICAR,05/08/1993,No,TI,Educación profesional completa,No,Si,Estrato 4,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,167,132,2,A1,133,130,108
20183,EK201830016330,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,105088001539,05088,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,M,INSTITUCION EDUCATIVA ANDRES BELLO,No,PUBLICAR,16/02/1986,Si,CC,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,162,153,3,A1,146,138,86
20183,EK201830170324,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001006181,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,,3348,N,COLOMBIA,ESTUDIANTE,M,INST EDUC PEDRO OCTAVIO AMADO,No,PUBLICAR,05/07/1996,No,TI,,,,,,,,OFICIAL DEPARTAMENTAL,194,143,2,B1,174,172,174
20183,EK201830203186,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105387000077,05585,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,Entre 11 y 20 horas,3689,N,COLOMBIA,ESTUDIANTE,F,COLEGIO CARLOS ARTURO DUQUE RAMIREZ,No,PUBLICAR,13/04/1994,No,TI,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,161,163,3,A1,140,140,175
20183,EK201830155636,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,205001019318,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,Si,No,Menos de 10 horas,3801,N,COLOMBIA,ESTUDIANTE,M,INST EDUC SAN JOSE OBRERO,No,PUBLICAR,19/09/1996,No,TI,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,155,75,1,A1,155,145,124
20195,EK201950308919,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,205001009797,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Entre 11 y 20 horas,55167,N,COLOMBIA,ESTUDIANTE,M,8432,Si,PUBLICAR,24/08/1994,No,CC,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,133,191,4,A1,134,123,143
20195,EK201950342994,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Entre 21 y 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,22/08/1991,No,CR,Educación profesional completa,Si,Si,Sin Estrato,Si,Si,Ninguno,OFICIAL DEPARTAMENTAL,171,172,3,-A1,140,103,99
20195,EK201950228802,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,105360001934,05360,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,M,17611,No,PUBLICAR,22/10/1996,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,171,126,2,B1,203,173,188
20195,EK201950182163,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001001490,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,1289,Si,PUBLICAR,06/11/1993,Si,TI,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,No,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,143,108,1,A2,137,150,123
20195,EK201950161456,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001002011,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,1344,Si,PUBLICAR,13/08/1997,No,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,218,140,2,A2,188,155,102
20195,EK201950179376,CC,COLOMBIA,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,105148000308,05148,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,8692,Si,PUBLICAR,06/08/1995,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,197,163,3,A1,144,134,155
20195,EK201950088905,CC,COLOMBIA,05,ANTIOQUIA,05631,SABANETA,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05631,SABANETA,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,0,No,PUBLICAR,17/09/1992,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,186,103,1,A1,124,139,115
20195,EK201950289238,CC,COLOMBIA,05,ANTIOQUIA,05079,BARBOSA,105079000406,05079,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,3347,N,COLOMBIA,ESTUDIANTE,M,1992,No,PUBLICAR,22/10/1995,Si,TI,Primaria incompleta,No,Si,Estrato 3,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,211,135,2,-A1,184,75,175
20195,EK201950319300,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,105615001062,05615,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,9174,No,PUBLICAR,09/04/1991,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,177,135,2,-A1,137,116,134
20195,EK201950100376,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,5243,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,18/11/1987,Si,TI,Educación profesional completa,No,Si,Estrato 1,Si,Si,No sabe,OFICIAL DEPARTAMENTAL,132,175,3,-A1,112,111,83
20195,EK201950263828,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,,2937,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,01/11/1986,Si,TI,,,,,,,,OFICIAL DEPARTAMENTAL,187,144,2,B1,179,182,177
20203,EK202030245534,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,205051002238,05051,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,5243,N,COLOMBIA,ESTUDIANTE,M,COLEGIO LA TRINIDAD,No,PUBLICAR,12/10/1986,Si,CC,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,118,163,3,A1,129,130,139
20203,EK202030094561,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,F,,Si,PUBLICAR,06/09/1995,No,TI,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,115,137,2,A1,119,143,117
20203,EK202030098088,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,205001001672,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,3729,N,COLOMBIA,ESTUDIANTE,M,INST EDUC MONSEÑOR VICTOR WIEDEMANN,Si,PUBLICAR,01/01/1997,No,TI,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,139,133,2,A1,116,136,135
20212,EK202120121026,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105101000172,05101,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,Si,No,Entre 11 y 20 horas,55167,N,COLOMBIA,ESTUDIANTE,M,I. E. MARIA AUXILIADORA,Si,PUBLICAR,15/02/2001,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,159,176,3,A2,198,148,188
20212,EK202120092246,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001001562,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,INST EDUC JAVIERA LONDOÑO,No,PUBLICAR,04/01/1984,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,125,161,3,A2,124,155,119
20212,EK202120083802,CC,COLOMBIA,25,CUNDINAMARCA,25473,MOSQUERA,105088002918,05088,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 21 y 30 horas,55167,N,COLOMBIA,ESTUDIANTE,M,INSTITUCION EDUCATIVA FONTIDUEÑO JAIME ARANGO ROJAS,No,PUBLICAR,29/10/1998,Si,TI,Educación profesional incompleta,No,No,Estrato 2,Si,Si,Postgrado,OFICIAL DEPARTAMENTAL,167,139,2,A2,188,141,193
20212,EK202120314814,CC,COLOMBIA,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,105148000243,05148,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,No pagó matrícula,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,No,No,Entre 11 y 20 horas,3689,N,COLOMBIA,ESTUDIANTE,M,INSTITUTO TECNICO INDUSTRIAL JORGE ELIECER GAITAN - CARMEN DE V.,Si,PUBLICAR,19/06/1994,Si,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,164,102,1,A2,124,137,150
20212,EK202120270587,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001006980,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,M,INSTITUCIÓN EDUCATIVA CONCEJO DE MEDELLIN,Si,PUBLICAR,24/03/1999,No,CC,Primaria incompleta,No,No,Estrato 2,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,165,143,2,A2,131,131,156
